"Old/New","Ctrl No (010)","Tag","Ind","Heading"
"Old","$a no 00060712","100","1","$a Bryars, Gavin. $t Quartets, $m strings, $n no. 2","","",""
"New","$a no 00060712","100","1","$a Bryars, Gavin. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a n 2001064783","100","1","$a Bryars, Gavin. $t Quartets, $m strings, $n no. 3","","",""
"New","$a n 2001064783","100","1","$a Bryars, Gavin. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a n 2003078610","100","1","$a Bryars, Gavin. $t Quartets, $m strings","","",""
"New","$a n 2003078610","100","1","$a Bryars, Gavin. $t Quartets, $m violins (2), viola, cello","","",""
"Old","$a n  82125638 $z n  78046257","100","1","$a Brychkov, I͡U. A. $q (I͡Uriĭ Aleksandrovich)","","",""
"New","$a n  82125638 $z n  78046257","100","1","$a Brychkov, I︠U︡. A. $q (I︠U︡riĭ Aleksandrovich)","","",""
"Old","$a nr 88009708","100","10","$a Bryli͡akov, N. A. $q (Nikolaĭ Andreevich)","","",""
"New","$a nr 88009708","100","1","$a Bryli︠a︡kov, N. A. $q (Nikolaĭ Andreevich)","","",""
"Old","$a n  83066998","100","0","$a Bstan-ʼdzin-chos-rgyal, $c Rje Mkhan-po X, $d 1700-1766","","",""
"New","$a n  83066998","100","0","$a Bstan-ʼdzin-chos-rgyal, $c Rje Mkhan-po X, $d 1700-1767","","",""
"Old","$a n  85364658","100","10","$a Budant͡sev, A. $q (Aleksandr)","","",""
"New","$a n  85364658","100","1","$a Budant︠s︡ev, A. $q (Aleksandr)","","",""
"Old","$a n  86021688","100","10","$a Bugelʹskai͡a, L. V.","","",""
"New","$a n  86021688","100","1","$a Bugelʹskai︠a︡, L. V.","","",""
"Old","$a n  84036298","100","10","$a Bugrov, I͡A. S. $q (I͡Akov Stepanovich)","","",""
"New","$a n  84036298","100","1","$a Bugrov, I︠A︡. S. $q (I︠A︡kov Stepanovich)","","",""
"Old","$a n  85065858","100","10","$a Bukhart͡sev, R. G. $q (Rafaėlʹ Gerasimovich), $d 1925-","","",""
"New","$a n  85065858","100","1","$a Bukhart︠s︡ev, R. G. $q (Rafaėlʹ Gerasimovich), $d 1925-","","",""
"Old","$a n  81137488","100","10","$a Bulat͡sev, Kh. S. $q (Khazbi Sergeevich)","","",""
"New","$a n  81137488","100","1","$a Bulat︠s︡ev, Kh. S. $q (Khazbi Sergeevich)","","",""
"Old","$a nr 90001352","100","1","$a Bulgakov, Valentin, $d 1886-","","",""
"New","$a nr 90001352","100","1","$a Bulgakov, Valentin, $d 1886-1966","","",""
"Old","$a n  88052518","100","10","$a Bulgaru, M. D. $q (Marii͡a Dmitrievna)","","",""
"New","$a n  88052518","100","1","$a Bulgaru, M. D. $q (Marii︠a︡ Dmitrievna)","","",""
"Old","$a n  82038528","100","10","$a Buloshnikov, M. I͡A.","","",""
"New","$a n  82038528","100","1","$a Buloshnikov, M. I︠A︡.","","",""
"Old","$a n  83201138","100","10","$a Bunati͡an, Ė. G. $q (Ėduard Grigorʹevich)","","",""
"New","$a n  83201138","100","1","$a Bunati︠a︡n, Ė. G. $q (Ėduard Grigorʹevich)","","",""
"Old","$a n  82126717","100","10","$a Burachynsʹka, Lidii͡a, $d 1902-","","",""
"New","$a n  82126717","100","10","$a Burachynsʹka, Lidii︠a︡, $d 1902-","","",""
"Old","$a n  81097702","100","1","$a Buraev, Ignatiĭ Dmitrievich","","",""
"New","$a n  81097702","100","1","$a Buraev, I. D. $q (Ignatiĭ Dmitrievich), $d 1929-2005","","",""
"Old","$a no2007035172","100","1","$a Burgess, Dave","","",""
"New","$a no2007035172","100","1","$a Burgess, Dave, $d 1934-","","",""
"Old","$a no 97016300","100","1","$a Burgess, Nancy","","",""
"New","$a no 97016300","100","1","$a Burgess, Nancy, $d 1947-","","",""
"Old","$a nr2003003820","100","1","$a Burgmüller, Norbert, $d 1810-1836. $t Quartets, $m strings","","",""
"New","$a nr2003003820","100","1","$a Burgmüller, Norbert, $d 1810-1836. $t Quartets, $m violins (2), viola, cello","","",""
"Old","$a n  83068328","100","10","$a Buri͡ak, Borys, $d 1913-","","",""
"New","$a n  83068328","100","1","$a Buri︠a︡k, Borys, $d 1913-","","",""
"Old","$a n  80132498 $z n  78061666","100","1","$a Burkov, Valentin Alekseevich","","",""
"New","$a n  80132498 $z n  78061666","100","1","$a Burkov, V. A. $q (Valentin Alekseevich)","","",""
"Old","$a n  80136315","100","1","$a Burkov, Vladimir Viktorovich","","",""
"New","$a n  80136315","100","1","$a Burkov, V. V. $q (Vladimir Viktorovich)","","",""
"Old","$a n  91086565","100","1","$a Burnie, R. W. $q (Robert William), $d 1851-","","",""
"New","$a n  91086565","100","1","$a Burnie, R. W. $q (Robert William), $d 1851-1933","","",""
"Old","$a n  81072817","100","1","$a Burov, Vladilen Georgievich","","",""
"New","$a n  81072817","100","1","$a Burov, V. G. $q (Vladilen Georgievich)","","",""
"Old","$a n 2010044504","100","1","$a Burr, Ellen, $c flutist","","",""
"New","$a n 2010044504","100","1","$a Burr, Ellen $c (Flutist)","","",""
"Old","$a n 2004114526","100","1","$a Burton, H. M., $c cartographer","","",""
"New","$a n 2004114526","100","1","$a Burton, H. M. $c (Cartographer)","","",""
"Old","$a n  97074134 $z n  97031523","100","10","$a Burton, Jane. $t Exploring the science of nature","","",""
"New","$a n  97074134 $z n  97031523","100","1","$a Burton, Jane, $d 1933-2007. $t Exploring the science of nature","","",""
"Old","$a n  79089062","100","1","$a Burtt, Everett Johnson","","",""
"New","$a n  79089062","100","1","$a Burtt, Everett J. $q (Everett Johnson) $c Jr. $d 1914-1989","","",""
"Old","$a no 96041036","100","10","$a Busoni, Ferruccio, $d 1866-1924. $t Quartets, $m strings, $n no. 1, op. 19, $r C major","","",""
"New","$a no 96041036","100","10","$a Busoni, Ferruccio, $d 1866-1924. $t Quartets, $m violins (2), viola, cello, $n no. 1, op. 19, $r C major","","",""
"Old","$a no 96065762","100","10","$a Busoni, Ferruccio, $d 1866-1924. $t Quartets, $m strings, $n no. 2, op. 26, $r D minor","","",""
"New","$a no 96065762","100","10","$a Busoni, Ferruccio, $d 1866-1924. $t Quartets, $m violins (2), viola, cello, $n no. 2, op. 26, $r D minor","","",""
"Old","$a n  82275908","100","10","$a But, I͡U. S. $q (I͡Uriĭ Semenovich)","","",""
"New","$a n  82275908","100","1","$a But, I︠U︡. S. $q (I︠U︡riĭ Semenovich)","","",""
"Old","$a no2005100528","100","1","$a Butaev, Shavkat","","",""
"New","$a no2005100528","100","1","$a Butayev, Shavkat","","",""
"Old","$a no2006128128","100","1","$a Butterworth, George, $d 1885-1916. $t Suite, $m string quartet","","",""
"New","$a no2006128128","100","1","$a Butterworth, George, $d 1885-1916. $t Suite, $m violins (2), viola, cello","","",""
"Old","$a n  85242148","100","10","$a Buzuev, A. V. $q (Aleksandr Vladimirovich) $t Politicheskai͡a ėkonomii͡a. $l English","","",""
"New","$a n  85242148","100","1","$a Buzuev, A. V. $q (Aleksandr Vladimirovich) $t Politicheskai︠a︡ ėkonomii︠a︡. $l English","","",""
"Old","$a n  84022298","100","10","$a Bùi, Minh Quó̂c","","",""
"New","$a n  84022298","100","1","$a Bùi, Minh Quốc","","",""
"Old","$a n  85127487","100","10","$a Bührer, Emil M. $q (Emil Martin), $d 1913-","","",""
"New","$a n  85127487","100","1","$a Bührer, Emil M., $d 1913-1994","","",""
"Old","$a no2004074059","100","1","$a Büttikofer, Johann, $d 1850-1928","","",""
"New","$a no2004074059","100","1","$a Büttikofer, Johann, $d 1850-1927","","",""
"Old","$a no 91003210","100","0","$a C. S., $c merchant","","",""
"New","$a no 91003210","100","0","$a C. S. $c (Merchant)","","",""
"Old","$a nr 88009813","100","1","$a Cadilla de Martínez, María, $d 1886-","","",""
"New","$a nr 88009813","100","1","$a Cadilla de Martínez, María, $d 1886-1980","","",""
"Old","$a no 97081708","100","1","$a Cage, John. $t Music, $m wind quintet","","",""
"New","$a no 97081708","100","1","$a Cage, John. $t Music, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a no2009019273","100","1","$a Cage, John. $t Pieces, $m string quartet","","",""
"New","$a no2009019273","100","1","$a Cage, John. $t Pieces, $m violins (2), viola, cello","","",""
"Old","$a no 99058615","100","1","$a Cage, John. $t Quartets, $m strings $n (1950). $p Quodlibet","","",""
"New","$a no 99058615","100","1","$a Cage, John. $t Quartets, $m violins (2), viola, cello $n (1950). $p Quodlibet","","",""
"Old","$a no 97037062","100","10","$a Cage, John. $t Quartets, $m strings $n (1950)","","",""
"New","$a no 97037062","100","10","$a Cage, John. $t Quartets, $m violins (2), viola, cello $n (1950)","","",""
"Old","$a n  82141562 $z n  82250772","100","10","$a Caianiello, Eduardo R., $d 1921-","","",""
"New","$a n  82141562 $z n  82250772","100","1","$a Caianiello, E. R. $q (Eduardo Renato), $d 1921-1993","","",""
"Old","$a no2008089759","100","1","$a Callhoff, Herbert, $d 1933- $t Quartets, $m strings, $n no. 1","","",""
"New","$a no2008089759","100","1","$a Callhoff, Herbert, $d 1933- $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a no2001031932","100","1","$a Callhoff, Herbert, $d 1933- $t Quartets, $m strings, $n no. 2","","",""
"New","$a no2001031932","100","1","$a Callhoff, Herbert, $d 1933- $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no2001031980","100","1","$a Callhoff, Herbert, $d 1933- $t Quartets, $m strings, $n no. 3","","",""
"New","$a no2001031980","100","1","$a Callhoff, Herbert, $d 1933- $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a nr2006024599","100","1","$a Callhoff, Herbert, $d 1933- $t Quintets, $m winds, $n no. 1","","",""
"New","$a nr2006024599","100","1","$a Callhoff, Herbert, $d 1933- $t Quintets, $m flute, oboe, clarinet, horn, bassoon, $n no. 1","","",""
"Old","$a no2009038588","100","1","$a Callhoff, Herbert, $d 1933- $t Trios, $m strings","","",""
"New","$a no2009038588","100","1","$a Callhoff, Herbert, $d 1933- $t Trios, $m violin, viola, cello","","",""
"Old","$a n 2005014133","100","1","$a Caltabiano, Sebastiano, $d 1899-1987. $t Trios, $m piano, strings, $r E","","",""
"New","$a n 2005014133","100","1","$a Caltabiano, Sebastiano, $d 1899-1987. $t Trios, $m piano, violin, cello, $r E","","",""
"Old","$a n  83828406","100","10","$a Cambel, Ali Bulent, $d 1923-","","",""
"New","$a n  83828406","100","1","$a Cambel, Ali Bulent, $d 1923-2014","","",""
"Old","$a no2010155026","100","1","$a Cambini, Giuseppe Maria, $d 1746-1825. $t Trios, $m strings, $n op. 2","","",""
"New","$a no2010155026","100","1","$a Cambini, Giuseppe Maria, $d 1746-1825. $t Trios, $m violin, viola, cello, $n op. 2","","",""
"Old","$a nr 91015206","100","1","$a Campbell, Charles, $c merchant","","",""
"New","$a nr 91015206","100","1","$a Campbell, Charles $c (Merchant)","","",""
"Old","$a no2009131408","100","1","$a Campbell, Jimmy, $c saxophone player","","",""
"New","$a no2009131408","100","1","$a Campbell, Jimmy $c (Saxophone player)","","",""
"Old","$a n  50030955","100","1","$a Campbell, Roald Fay, $d 1905-1988","","",""
"New","$a n  50030955","100","1","$a Campbell, Roald F. $q (Roald Fay), $d 1905-1988","","",""
"Old","$a n 2002070753","100","1","$a Canales, Manuel, $d 1747-1786. $t Quartets, $m strings","","",""
"New","$a n 2002070753","100","1","$a Canales, Manuel, $d 1747-1786. $t Quartets, $m violins (2), viola, cello","","",""
"Old","$a n  50051506 $z n  83183790","100","1","$a Cannon, Helen L. $q (Helen Leighton), $d 1911-","","",""
"New","$a n  50051506 $z n  83183790","100","1","$a Cannon, Helen L., $d 1911-1996","","",""
"Old","$a n  89105030","100","00","$a Caṇḍapāla (Son of Yaśorāja)","","",""
"New","$a n  89105030","100","0","$a Caṇḍapāla $c (Son of Yaśorāja)","","",""
"Old","$a n  88058059 $z n  88138559","100","1","$a Carey, Peter, $c writer on the currency","","",""
"New","$a n  88058059 $z n  88138559","100","1","$a Carey, Peter $c (Writer on the currency)","","",""
"Old","$a n  78024042","100","1","$a Carić, Marin, $d 1947-","","",""
"New","$a n  78024042","100","1","$a Carić, Marin, $d 1947-2000","","",""
"Old","$a no2006057290","100","1","$a Carl, Robert, $d 1954- $t Quartets, $m strings, $n no. 2","","",""
"New","$a no2006057290","100","1","$a Carl, Robert, $d 1954- $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a n  88255424","100","1","$a Carli, Gian Rinaldo, $c conte, $d 1720-1795","","",""
"New","$a n  88255424","100","1","$a Carli, Gian Rinaldo, $d 1720-1795","","",""
"Old","$a no 98001184","100","10","$a Carlstedt, Jan. $t Quartets, $m strings, $n no. 2, op. 22","","",""
"New","$a no 98001184","100","10","$a Carlstedt, Jan. $t Quartets, $m violins (2), viola, cello, $n no. 2, op. 22","","",""
"Old","$a n  00901833","100","10","$a Carneiro, Mario, $d 1930-","","",""
"New","$a n  00901833","100","1","$a Carneiro, Mario, $d 1930-2007","","",""
"Old","$a n  50032475","100","1","$a Carney, James, $d 1914-","","",""
"New","$a n  50032475","100","1","$a Carney, James, $d 1914-1989","","",""
"Old","$a no 98055426","100","1","$a Carpenter, John Alden, $d 1876-1951. $t Quartet, $m strings","","",""
"New","$a no 98055426","100","1","$a Carpenter, John Alden, $d 1876-1951. $t Quartet, $m violins (2), viola, cello","","",""
"Old","$a no 98054619","100","10","$a Carpenter, John Alden, $d 1876-1951. $t Quintet, $m piano, strings","","",""
"New","$a no 98054619","100","10","$a Carpenter, John Alden, $d 1876-1951. $t Quintet, $m piano, violins (2), viola, cello","","",""
"Old","$a n  85060455","100","1","$a Carr-Saunders, A. M. $q (Alexander Morris), $c Sir, $d 1886-1966","","",""
"New","$a n  85060455","100","1","$a Carr-Saunders, A. M. $q (Alexander Morris), $d 1886-1966","","",""
"Old","$a nr2004030915","100","1","$a Carrapatoso, Eurico, $d 1962- $t Elegies, $m wind quintet","","",""
"New","$a nr2004030915","100","1","$a Carrapatoso, Eurico, $d 1962- $t Elegies, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a n 2009211406","100","1","$a Pavan, Milena Carrara","","",""
"New","$a n 2009211406","100","1","$a Carrara Pavan, Milena","","",""
"Old","$a n 2013037342","100","1","$a Carrasco, Alfredo, $d 1875-1945. $t Quartet, $m strings, $r E minor","","",""
"New","$a n 2013037342","100","1","$a Carrasco, Alfredo, $d 1875-1945. $t Quartet, $m violins (2), viola, cello, $r E minor","","",""
"Old","$a no 97076229 $z no 96047056","100","10","$a Carreño, Teresa, $d 1853-1917. $t Quartet, $m strings, $r B minor","","",""
"New","$a no 97076229 $z no 96047056","100","10","$a Carreño, Teresa, $d 1853-1917. $t Quartet, $m violins (2), viola, cello, $r B minor","","",""
"Old","$a n  98011127","100","1","$a Carreras, Enrique","","",""
"New","$a n  98011127","100","1","$a Carreras, Enrique, $d 1925-1995","","",""
"Old","$a no2004086198","100","1","$a Carré, Alain, $c narrator","","",""
"New","$a no2004086198","100","1","$a Carré, Alain $c (Narrator)","","",""
"Old","$a no 97072294","100","1","$a Carter, Elliott, $d 1908-2012. $t Etudes and a fantasy, $m woodwind quartet","","",""
"New","$a no 97072294","100","1","$a Carter, Elliott, $d 1908-2012. $t Etudes and a fantasy, $m flute, oboe, clarinet, bassoon","","",""
"Old","$a no 98103760","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m strings, $n no. 1-4","","",""
"New","$a no 98103760","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m violins (2), viola, cello, $n no. 1-4","","",""
"Old","$a no 95057241","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m strings, $n no. 1","","",""
"New","$a no 95057241","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a no 98054666","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m strings, $n no. 2","","",""
"New","$a no 98054666","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no 97075413","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m strings, $n no. 3","","",""
"New","$a no 97075413","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a no 99041912","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m strings, $n no. 5","","",""
"New","$a no 99041912","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m violins (2), viola, cello, $n no. 5","","",""
"Old","$a n 2012021556","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m strings","","",""
"New","$a n 2012021556","100","1","$a Carter, Elliott, $d 1908-2012. $t Quartets, $m violins (2), viola, cello","","",""
"Old","$a no 97075299","100","1","$a Carter, Elliott, $d 1908-2012. $t Quintets, $m winds","","",""
"New","$a no 97075299","100","1","$a Carter, Elliott, $d 1908-2012. $t Quintets, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a n  00066139 $z nr2001019726","100","1","$a Carter, Elliott, $d 1908-2012. $t Quintets, $m piano, strings","","",""
"New","$a n  00066139 $z nr2001019726","100","1","$a Carter, Elliott, $d 1908-2012. $t Quintets, $m piano, violins (2), viola, cello","","",""
"Old","$a no2012083994","100","1","$a Carter, Elliott, $d 1908-2012. $t Trio, $m strings","","",""
"New","$a no2012083994","100","1","$a Carter, Elliott, $d 1908-2012. $t Trio, $m violin, viola, cello","","",""
"Old","$a n  80145649","100","1","$a Carter, Lee, $c cartographer","","",""
"New","$a n  80145649","100","1","$a Carter, Lee $c (Cartographer)","","",""
"Old","$a no2010009464","100","1","$a Casablancas, Benet. $t Quartets, $m strings, $n no. 2","","",""
"New","$a no2010009464","100","1","$a Casablancas, Benet. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no 00055832","100","1","$a Casadesus, Robert, $d 1899-1972. $t Trios, $m piano, strings, $n no. 2, op. 53","","",""
"New","$a no 00055832","100","1","$a Casadesus, Robert, $d 1899-1972. $t Trios, $m piano, violin, cello, $n no. 2, op. 53","","",""
"Old","$a n  95063091","100","1","$a Casella, Alfredo, $d 1883-1947. $t Concertos, $m string quartet, $n op. 40; $o arranged","","",""
"New","$a n  95063091","100","1","$a Casella, Alfredo, $d 1883-1947. $t Concertos, $m violins (2), viola, cello, $n op. 40; $o arranged","","",""
"Old","$a nr2004005578","100","1","$a Casella, Alfredo, $d 1883-1947. $t Concertos, $m string quartet, $n op. 40","","",""
"New","$a nr2004005578","100","1","$a Casella, Alfredo, $d 1883-1947. $t Concertos, $m violins (2), viola, cello, $n op. 40","","",""
"Old","$a nr 99032912","100","1","$a Casella, Alfredo, $d 1883-1947. $t Sonatas, $m piano trio, $n op. 62","","",""
"New","$a nr 99032912","100","1","$a Casella, Alfredo, $d 1883-1947. $t Sonatas, $m piano, violin, cello, $n op. 62","","",""
"Old","$a no2006015158","100","1","$a Casken, John. $t Quartets, $m piano, strings","","",""
"New","$a no2006015158","100","1","$a Casken, John. $t Quartets, $m piano, violin, viola, cello","","",""
"Old","$a n  99833833","100","1","$a Casken, John. $t Quartets, $m strings, $n no. 2","","",""
"New","$a n  99833833","100","1","$a Casken, John. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no2006068012","100","1","$a Casken, John. $t Trio, $m piano, strings","","",""
"New","$a no2006068012","100","1","$a Casken, John. $t Trio, $m piano, violin, cello","","",""
"Old","$a no2011106506","100","1","$a Cassidy, Aaron, $d 1976- $t Quartets, $m strings, $n no. 2","","",""
"New","$a no2011106506","100","1","$a Cassidy, Aaron, $d 1976- $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a n  50038281 $z n 2002025475","100","1","$a Castañeda, Hector-Neri, $d 1924-","","",""
"New","$a n  50038281 $z n 2002025475","100","1","$a Castañeda, Hector-Neri, $d 1924-1991","","",""
"Old","$a n  85808570","100","1","$a Castellani, Aldo, $d 1875-1971","","",""
"New","$a n  85808570","100","1","$a Castellani, Aldo, $d -1971","","",""
"Old","$a no 97081543","100","1","$a Castillon, Alexis de, $d 1838-1873. $t Quartets, $m piano, strings, $n op. 7, $r G minor","","",""
"New","$a no 97081543","100","1","$a Castillon, Alexis de, $d 1838-1873. $t Quartets, $m piano, violin, viola, cello, $n op. 7, $r G minor","","",""
"Old","$a no 00078545","100","1","$a Catalani, Alfredo, $d 1854-1893. $t Quartet, $m strings, $r A major","","",""
"New","$a no 00078545","100","1","$a Catalani, Alfredo, $d 1854-1893. $t Quartet, $m violins (2), viola, cello, $r A major","","",""
"Old","$a n  50056893","100","1","$a Catherwood, H. F. R. $q (Henry Frederick Ross), $c Sir, $d 1925-","","",""
"New","$a n  50056893","100","1","$a Catherwood, H. F. R. $q (Henry Frederick Ross), $c Sir, $d 1925-2014","","",""
"Old","$a nr 91017394","100","1","$a Cattaneo, Giovanni, $c conte","","",""
"New","$a nr 91017394","100","1","$a Cattaneo, Giovanni, $d approximately 1691-1761","","",""
"Old","$a n 2008041345","100","1","$a Cattoi, Thomas","","",""
"New","$a n 2008041345","100","1","$a Cattoi, Thomas, $d 1973-","","",""
"Old","$a n 2008018056","100","1","$a Cavallero, Manuel, $c engineer","","",""
"New","$a n 2008018056","100","1","$a Cavallero, Manuel $c (Engineer)","","",""
"Old","$a n  81033260","100","0","$a Cebes $c (Of Thebes)","","",""
"New","$a n  81033260","100","0","$a Cebes, $c Of Thebes","","",""
"Old","$a n  79118534 $z n  98064129","100","1","$a Centelles Ossó, Agustí","","",""
"New","$a n  79118534 $z n  98064129","100","1","$a Centelles, Agustí, $d 1909-1985","","",""
"Old","$a no2007118699","100","1","$a Cerha, Friedrich. $t Quintets, $m clarinet, violins, viola, cello","","",""
"New","$a no2007118699","100","1","$a Cerha, Friedrich. $t Quintets, $m clarinet, violins (2), viola, cello","","",""
"Old","$a no2006102870","100","1","$a Chadwick, G. W. $q (George Whitefield), $d 1854-1931. $t Quartets, $m strings, $n no. 1-3","","",""
"New","$a no2006102870","100","1","$a Chadwick, G. W. $q (George Whitefield), $d 1854-1931. $t Quartets, $m violins (2), viola, cello, $n no. 1-3","","",""
"Old","$a no 98055792","100","1","$a Chadwick, G. W. $q (George Whitefield), $d 1854-1931. $t Quartets, $m strings, $n no. 4, $r E minor","","",""
"New","$a no 98055792","100","1","$a Chadwick, G. W. $q (George Whitefield), $d 1854-1931. $t Quartets, $m violins (2), viola, cello, $n no. 4, $r E minor","","",""
"Old","$a no 98054612","100","1","$a Chadwick, G. W. $q (George Whitefield), $d 1854-1931. $t Quartets, $m strings, $n no. 5, $r D minor","","",""
"New","$a no 98054612","100","1","$a Chadwick, G. W. $q (George Whitefield), $d 1854-1931. $t Quartets, $m violins (2), viola, cello, $n no. 5, $r D minor","","",""
"Old","$a n 2005010160","100","1","$a Chaĭkovskiĭ, Boris, $d 1925-1996. $t Trios, $m piano, strings, $r B minor","","",""
"New","$a n 2005010160","100","1","$a Chaĭkovskiĭ, Boris, $d 1925-1996. $t Trios, $m piano, violin, cello, $r B minor","","",""
"Old","$a n  85365958","100","10","$a Chaĭkovsʹkyĭ, Illi͡a","","",""
"New","$a n  85365958","100","1","$a Chaĭkovsʹkyĭ, Illi︠a︡","","",""
"Old","$a n  85278248","100","10","$a Chai͡auskene, N. T.","","",""
"New","$a n  85278248","100","1","$a Chai︠a︡uskene, N. T.","","",""
"Old","$a n  86112928","100","10","$a Chakhoi͡an, L. P.","","",""
"New","$a n  86112928","100","1","$a Chakhoi︠a︡n, L. P.","","",""
"Old","$a no 98057623 $z no 98060454","100","10","$a Chaminade, Cécile, $d 1857-1944. $t Trios, $m piano, strings, $n no. 1, op. 11, $r G minor","","",""
"New","$a no 98057623 $z no 98060454","100","10","$a Chaminade, Cécile, $d 1857-1944. $t Trios, $m piano, violin, cello, $n no. 1, op. 11, $r G minor","","",""
"Old","$a no2003117617","100","1","$a Chandler, Alfred D. $q (Alfred Dupont), $c III","","",""
"New","$a no2003117617","100","1","$a Chandler, Alfred D., $c III $q (Alfred Dupont)","","",""
"Old","$a nr 91019016","100","1","$a Chandler, George, $c surgeon","","",""
"New","$a nr 91019016","100","1","$a Chandler, George $c (Surgeon)","","",""
"Old","$a n 2011207481","100","1","$a Changīzī, ʻAlī, $d 1977 or 1978-","","",""
"New","$a n 2011207481","100","1","$a Changīzī, ʻAlī, $d 1977-","","",""
"Old","$a n  84132689","100","0","$a Chaoqian, $c Shi","","",""
"New","$a n  84132689","100","0","$a Chaoqian, $c shi","","",""
"Old","$a n  91047408","100","1","$a Chapin, F. Stuart $q (Francis Stuart), $c III","","",""
"New","$a n  91047408","100","1","$a Chapin, F. Stuart, $c III $q (Francis Stuart)","","",""
"Old","$a n  82256318","100","10","$a Chaplygin, I͡U. P. $q (I͡Uriĭ Petrovich)","","",""
"New","$a n  82256318","100","1","$a Chaplygin, I︠U︡. P. $q (I︠U︡riĭ Petrovich)","","",""
"Old","$a no2003118872","100","1","$a Chapman, Chris, $c xylophone player","","",""
"New","$a no2003118872","100","1","$a Chapman, Chris $c (Xylophone player)","","",""
"Old","$a n  85122226","100","1","$a Chapman, Thomas, $c schoolmaster","","",""
"New","$a n  85122226","100","1","$a Chapman, Thomas $c (Schoolmaster)","","",""
"Old","$a n  85183145","100","10","$a Charēs, Petros, $d 1902- $t Megalē nychta. $l English","","",""
"New","$a n  85183145","100","1","$a Charēs, Petros, $d 1902-1998. $t Megalē nychta. $l English","","",""
"Old","$a n  82050824","100","1","$a Charēs, Petros, $d 1902-","","",""
"New","$a n  82050824","100","1","$a Charēs, Petros, $d 1902-1998","","",""
"Old","$a n  80043254","100","10","$a Charni͡aŭski, M. M.","","",""
"New","$a n  80043254","100","1","$a Charni︠a︡ŭski, M. M.","","",""
"Old","$a n  88675948","100","10","$a Chasnikov, I. I͡A. $q (Ivan I͡Akovlevich)","","",""
"New","$a n  88675948","100","1","$a Chasnikov, I. I︠A︡. $q (Ivan I︠A︡kovlevich)","","",""
"Old","$a no 97054555","100","10","$a Chausson, Ernest, $d 1855-1899. $t Quartets, $m piano, strings, $n op. 30, $r A major","","",""
"New","$a no 97054555","100","10","$a Chausson, Ernest, $d 1855-1899. $t Quartets, $m piano, violin, viola, cello, $n op. 30, $r A major","","",""
"Old","$a no 97035128","100","1","$a Chausson, Ernest, $d 1855-1899. $t Trio, $m piano, strings, $n op. 3, $r G minor","","",""
"New","$a no 97035128","100","1","$a Chausson, Ernest, $d 1855-1899. $t Trio, $m piano, violin, cello, $n op. 3, $r G minor","","",""
"Old","$a n  88036018","100","10","$a Chavushʹi͡an, A. N. $q (Arkadiĭ Nikolaevich)","","",""
"New","$a n  88036018","100","1","$a Chavushʹi︠a︡n, A. N. $q (Arkadiĭ Nikolaevich)","","",""
"Old","$a n  96061229","100","1","$a Chávez, Carlos, $d 1899-1978. $t Quartets, $m strings, $n no. 1","","",""
"New","$a n  96061229","100","1","$a Chávez, Carlos, $d 1899-1978. $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a no2009032766","100","1","$a Chávez, Carlos, $d 1899-1978. $t Quartets, $m strings, $n no. 2","","",""
"New","$a no2009032766","100","1","$a Chávez, Carlos, $d 1899-1978. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no 98015597","100","1","$a Chávez, Carlos, $d 1899-1978. $t Quartets, $m strings, $n no. 3","","",""
"New","$a no 98015597","100","1","$a Chávez, Carlos, $d 1899-1978. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a n  86125738","100","10","$a Chemekov, I͡U. F.","","",""
